pr_id,build_result,git_branch,last_build_result_branch,time_elapse_branch,committer_history,committer_recent,committer_exp,project_history,project_recent,days_last_failed
3330,0,78,1,0,0.0,0.0,0.0,0.2727272727272727,1.0,2
3331,1,78,0,0,0.5,0.5,0.6931471805599453,0.27336860670194,1.0,0
3335,1,78,1,0,0.17647058823529413,0.2,2.833213344056216,0.27312775330396477,1.0,0
3337,1,78,1,0,0.5454545454545454,1.0,3.091042453358316,0.272887323943662,1.0,1
3344,0,157,1,43,0.17391304347826086,0.0,3.1354942159291497,0.2726473175021988,1.0,154
3345,0,78,1,6,0.20833333333333334,0.0,3.1780538303479458,0.273286467486819,1.0,8
3349,1,78,0,1,0.24,0.0,3.2188758248682006,0.2739244951712028,1.0,1
3363,1,78,1,4,0.23076923076923078,0.0,3.258096538021482,0.2736842105263158,1.0,6
3370,1,78,1,5,0.7,0.8,3.4011973816621555,0.27344434706397897,1.0,11
3373,1,78,1,1,0.0,0.0,0.0,0.2732049036777583,1.0,13
3382,0,57,1,24,0.0,0.0,0.0,0.27296587926509186,1.0,65
3383,1,57,0,0,1.0,1.0,0.0,0.2736013986013986,1.0,0
3395,1,78,1,6,0.2,0.2,1.6094379124341003,0.27336244541484717,1.0,20
3403,1,57,1,9,0.5217391304347826,1.0,3.1354942159291497,0.2731239092495637,1.0,9
3406,0,78,1,7,0.0,0.0,0.0,0.2728857890148213,1.0,27
3412,1,78,0,0,0.16666666666666666,0.2,2.8903717578961645,0.2735191637630662,1.0,0
3420,1,157,0,30,0.0,0.0,1.3862943611198906,0.2732811140121845,1.0,30
3421,1,57,1,3,0.07407407407407407,0.2,3.9889840465642745,0.27304347826086955,1.0,13
3422,0,78,1,1,0.0,0.0,2.3978952727983707,0.2728062554300608,1.0,2
3431,1,78,0,2,0.15789473684210525,0.2,2.9444389791664403,0.2734375,1.0,2
3437,1,78,1,3,0.08333333333333333,0.0,3.1780538303479458,0.2732003469210755,1.0,6
3442,1,78,1,1,0.0,0.0,0.0,0.2729636048526863,1.0,8
3444,1,78,1,1,0.0,0.0,0.0,0.2727272727272727,1.0,9
3450,0,78,1,4,0.2222222222222222,0.0,3.295836866004329,0.27249134948096887,1.0,14
3451,0,157,1,14,0.25,0.0,3.332204510175204,0.2731201382886776,1.0,45
3458,0,78,0,4,0.5,1.0,3.1780538303479458,0.27374784110535405,1.0,4
3469,1,78,0,5,0.52,1.0,3.2188758248682006,0.274374460742019,1.0,5
3481,0,78,1,2,0.0,0.0,1.6094379124341003,0.27413793103448275,1.0,8
3485,0,78,0,2,0.3333333333333333,0.6,3.4965075614664802,0.2747631352282515,1.0,2
3486,1,157,1,0,0.35294117647058826,0.6,3.5263605246161616,0.27538726333907054,1.0,0
3488,1,78,0,0,0.5,1.0,3.258096538021482,0.2751504729148753,1.0,0
3490,1,157,1,0,0.2,0.2,1.6094379124341003,0.27491408934707906,1.0,0
3492,1,78,1,0,0.0,0.0,0.0,0.27467811158798283,1.0,1
3494,1,78,1,0,0.0,0.0,0.0,0.274442538593482,1.0,1
3497,1,157,1,2,0.34285714285714286,0.6,3.5553480614894135,0.27420736932305056,1.0,0
3498,1,157,1,0,0.3333333333333333,0.6,3.58351893845611,0.273972602739726,1.0,0
3506,1,157,1,5,0.32432432432432434,0.6,3.6109179126442243,0.2737382378100941,1.0,0
3510,1,157,1,1,0.3157894736842105,0.6,3.6375861597263857,0.27350427350427353,1.0,0
3515,1,78,1,9,0.27586206896551724,0.0,3.367295829986474,0.27327070879590093,1.0,11
3517,1,157,1,3,0.0,0.0,0.0,0.27303754266211605,1.0,0
3519,1,78,1,2,0.26666666666666666,0.0,3.4011973816621555,0.2728047740835465,1.0,14
3532,1,157,1,6,0.09302325581395349,0.2,3.7612001156935624,0.272572402044293,1.0,0
3533,1,157,1,0,0.09090909090909091,0.2,3.784189633918261,0.2723404255319149,1.0,0
3534,1,157,1,0,0.08888888888888889,0.2,3.8066624897703196,0.272108843537415,1.0,0
3535,0,157,1,0,0.08695652173913043,0.2,3.828641396489095,0.27187765505522515,1.0,0
3536,1,157,0,0,0.10638297872340426,0.2,3.8501476017100584,0.27249575551782684,1.0,0
3537,1,78,1,6,0.0,0.0,0.0,0.272264631043257,1.0,20
3539,1,78,1,0,0.0,0.0,0.6931471805599453,0.27203389830508473,1.0,20
3540,0,78,1,0,0.0,0.0,1.0986122886681098,0.2718035563082134,1.0,20
3546,0,157,1,4,0.10416666666666667,0.2,3.871201010907891,0.272419627749577,1.0,4
3551,1,78,0,6,0.25806451612903225,0.0,3.4339872044851463,0.27303465765004226,1.0,6
3552,0,78,1,0,0.0,0.0,0.0,0.27280405405405406,1.0,6
3553,1,157,0,2,0.5,0.5,0.6931471805599453,0.27341772151898736,1.0,2
3560,1,57,1,59,0.48148148148148145,1.0,3.295836866004329,0.27318718381112983,1.0,72
3561,1,157,0,45,0.1,0.2,2.302585092994046,0.2729570345408593,1.0,45
3562,1,157,1,3,0.0,0.0,0.0,0.2727272727272727,1.0,49
3571,1,78,0,9,0.16666666666666666,0.2,1.791759469228055,0.27249789739276703,1.0,9
3581,1,78,1,8,0.0,0.0,0.0,0.2722689075630252,1.0,17
3589,1,78,1,3,0.0,0.0,0.0,0.27204030226700254,1.0,20
3597,1,78,1,2,0.0,0.0,0.0,0.27181208053691275,1.0,23
3600,1,78,1,6,0.25,0.0,3.4657359027997265,0.2715842414082146,1.0,29
3602,1,78,1,0,0.0,0.0,0.0,0.271356783919598,1.0,29
3605,0,78,1,0,0.09090909090909091,0.2,2.3978952727983707,0.2711297071129707,1.0,30
3614,1,78,0,5,0.24242424242424243,0.0,3.4965075614664802,0.2717391304347826,1.0,5
3615,1,78,1,0,0.23529411764705882,0.0,3.5263605246161616,0.27151211361737676,1.0,6
3619,0,157,1,0,0.16666666666666666,0.2,2.4849066497880004,0.27128547579298834,1.0,0
3623,1,78,1,1,0.23076923076923078,0.2,2.5649493574615367,0.2718932443703086,1.0,7
3630,1,78,1,4,0.22857142857142856,0.0,3.5553480614894135,0.27166666666666667,1.0,12
3637,1,78,1,1,0.2222222222222222,0.0,3.58351893845611,0.2714404662781016,1.0,14
3648,1,78,1,3,0.21621621621621623,0.0,3.6109179126442243,0.27121464226289516,1.0,17
3671,1,78,1,10,0.15,0.2,2.995732273553991,0.2709891936824605,1.0,27
3687,1,78,1,3,0.21052631578947367,0.0,3.6375861597263857,0.2707641196013289,1.0,30
3691,1,78,1,3,0.14285714285714285,0.2,3.044522437723423,0.2705394190871369,1.0,33
3694,0,78,1,1,0.20512820512820512,0.0,3.6635616461296463,0.2703150912106136,1.0,35
3717,1,78,0,13,0.13636363636363635,0.2,3.091042453358316,0.27091963545981773,1.0,13
3722,0,78,1,1,0.4642857142857143,1.0,3.332204510175204,0.2706953642384106,1.0,15
3723,1,78,0,0,0.4827586206896552,1.0,3.367295829986474,0.27129859387923905,1.0,0
3724,1,78,1,0,0.13043478260869565,0.2,3.1354942159291497,0.27107438016528923,1.0,1
3749,0,157,1,86,0.0,0.0,1.6094379124341003,0.2708505367464905,1.0,135
3752,1,78,1,10,0.0,0.0,0.0,0.27145214521452143,1.0,11
3754,1,78,1,0,0.4666666666666667,1.0,3.4011973816621555,0.27122835943940643,1.0,12
3758,1,78,1,4,0.0,0.0,0.0,0.27100494233937394,1.0,16
3767,1,57,1,98,0.0,0.0,0.0,0.2707818930041152,1.0,171
3773,1,78,1,5,0.45161290322580644,1.0,3.4339872044851463,0.27055921052631576,1.0,22
3774,0,57,1,2,0.0,0.0,0.0,0.2703368940016434,1.0,174
3779,1,78,1,2,0.4375,1.0,3.4657359027997265,0.270935960591133,1.0,24
3784,0,78,1,3,0.3,0.2,2.302585092994046,0.27071369975389664,1.0,28
3785,1,78,0,0,0.225,0.0,3.6888794541139363,0.2713114754098361,1.0,0
3791,1,78,1,2,0.0,0.0,0.0,0.2710892710892711,1.0,2
3797,1,157,0,21,0.16666666666666666,0.0,1.791759469228055,0.27086743044189854,1.0,21
3800,1,157,1,0,0.21951219512195122,0.0,3.713572066704308,0.2706459525756337,1.0,0
3802,1,78,1,3,0.42424242424242425,1.0,3.4965075614664802,0.2704248366013072,1.0,6
3803,1,157,1,1,0.21428571428571427,0.0,3.7376696182833684,0.2702040816326531,1.0,0
3805,0,78,1,0,0.20930232558139536,0.0,3.7612001156935624,0.2699836867862969,1.0,7
3806,1,78,0,0,0.22727272727272727,0.0,3.784189633918261,0.2705786471067645,1.0,0
3807,1,78,1,3,0.4117647058823529,1.0,3.5263605246161616,0.2703583061889251,1.0,3
3809,1,78,1,0,0.4,1.0,3.5553480614894135,0.2701383238405207,1.0,4
3813,1,157,1,8,0.14285714285714285,0.0,1.9459101490553132,0.26991869918699185,1.0,29
3814,1,78,1,1,0.0,0.0,0.0,0.2696994313566206,1.0,5
3815,1,78,1,0,0.125,0.2,3.1780538303479458,0.2694805194805195,1.0,5
3825,1,57,0,23,0.0,0.0,0.0,0.26926196269261965,1.0,23
3830,1,78,1,6,0.3076923076923077,0.6,3.6635616461296463,0.26904376012965964,1.0,12
3831,1,78,1,0,0.3,0.6,3.6888794541139363,0.2688259109311741,1.0,12
3832,1,78,1,0,0.0,0.0,0.0,0.2686084142394822,1.0,12
3833,1,78,1,0,0.2926829268292683,0.6,3.713572066704308,0.26839126919967665,1.0,12
3836,1,78,1,1,0.36363636363636365,0.2,2.3978952727983707,0.2681744749596123,1.0,14
3837,1,78,1,0,0.2222222222222222,0.0,3.8066624897703196,0.2679580306698951,1.0,14
3839,1,78,1,2,0.0,0.0,0.0,0.267741935483871,1.0,17
3853,0,157,1,15,0.125,0.0,2.0794415416798357,0.26752618855761484,1.0,44
3864,1,78,1,7,0.0,0.0,0.0,0.26811594202898553,1.0,24
3866,0,78,1,0,0.2857142857142857,0.4,1.9459101490553132,0.26790024135156876,1.0,25
3872,1,78,0,0,0.14285714285714285,0.2,1.9459101490553132,0.2684887459807074,1.0,0
3873,1,78,1,0,0.125,0.2,2.0794415416798357,0.26827309236947794,1.0,0
3874,1,78,1,0,0.1111111111111111,0.2,2.1972245773362196,0.2680577849117175,1.0,0
3875,0,157,0,5,0.2222222222222222,0.0,2.1972245773362196,0.2678428227746592,1.0,5
3876,1,78,1,0,0.3,0.0,2.302585092994046,0.26842948717948717,1.0,0
3877,0,78,1,0,0.375,0.4,2.0794415416798357,0.2682145716573259,1.0,1
3879,1,78,0,0,0.4444444444444444,0.4,2.1972245773362196,0.2688,1.0,0
3882,1,78,1,0,0.1,0.2,2.302585092994046,0.2685851318944844,1.0,0
3886,0,78,1,0,0.0,0.0,0.0,0.268370607028754,1.0,0
3890,1,78,0,2,0.0,0.0,0.6931471805599453,0.26895450917797287,1.0,2
3892,1,78,1,1,0.09090909090909091,0.2,2.3978952727983707,0.2687400318979266,1.0,3
3893,1,78,1,0,0.75,0.75,1.3862943611198906,0.2685258964143426,1.0,4
3895,0,78,1,0,0.08333333333333333,0.2,2.4849066497880004,0.26831210191082805,1.0,4
3896,1,78,0,0,0.15384615384615385,0.2,2.5649493574615367,0.26889419252187746,1.0,0
3898,1,78,1,0,0.14285714285714285,0.2,2.6390573296152584,0.2686804451510334,1.0,0
3902,1,57,1,23,0.13333333333333333,0.2,2.70805020110221,0.26846703733121524,1.0,46
3906,1,78,1,2,0.125,0.2,2.772588722239781,0.26825396825396824,1.0,2
3909,1,78,1,0,0.11764705882352941,0.2,2.833213344056216,0.26804123711340205,1.0,2
3911,1,78,1,0,0.1111111111111111,0.2,2.8903717578961645,0.26782884310618066,1.0,3
3912,1,78,1,1,0.16666666666666666,0.2,1.791759469228055,0.2676167854315123,1.0,4
3917,1,78,1,1,0.21428571428571427,0.2,2.6390573296152584,0.2674050632911392,1.0,6
3918,0,157,0,12,0.21739130434782608,0.0,3.828641396489095,0.2671936758893281,1.0,12
3923,0,78,1,1,0.10526315789473684,0.2,2.9444389791664403,0.2677725118483412,1.0,7
3925,1,78,0,0,0.2727272727272727,0.0,2.3978952727983707,0.26835043409629045,1.0,0
3926,1,78,1,0,0.15,0.2,2.995732273553991,0.26813880126182965,1.0,0
3927,1,57,1,7,0.4,0.4,2.302585092994046,0.26792750197005516,1.0,53
3929,1,78,1,0,0.14285714285714285,0.2,3.044522437723423,0.2677165354330709,1.0,1
3930,1,78,1,0,0.13636363636363635,0.2,3.091042453358316,0.2675059008654603,1.0,1
3931,1,78,1,0,0.25,0.0,2.4849066497880004,0.2672955974842767,1.0,1
3933,0,78,1,0,0.23404255319148937,0.0,3.8501476017100584,0.2670856245090338,1.0,1
3935,1,78,0,0,0.14285714285714285,0.2,1.9459101490553132,0.26766091051805335,1.0,0
3936,1,78,1,0,0.2,0.2,2.70805020110221,0.26745098039215687,1.0,0
3937,0,78,1,0,0.13043478260869565,0.2,3.1354942159291497,0.2672413793103448,1.0,1
3938,1,78,0,0,0.16666666666666666,0.2,3.1780538303479458,0.2678151918559123,1.0,0
3942,1,78,1,2,0.3333333333333333,0.2,2.4849066497880004,0.2676056338028169,1.0,2
3951,0,60,1,0,0.0,0.0,0.0,0.26739640344018767,1.0,0
3952,1,78,1,5,0.5,0.5,0.6931471805599453,0.26796875,1.0,7
3958,0,78,1,4,0.0,0.0,0.0,0.2677595628415301,1.0,11
3960,0,78,0,0,0.0,0.0,0.0,0.26833073322932915,1.0,0
3961,1,78,0,0,0.0,0.0,0.0,0.26890101325019483,1.0,0
3965,1,78,1,4,0.0,0.0,0.0,0.26869158878504673,1.0,4
3971,0,78,1,1,0.25,0.0,3.871201010907891,0.26848249027237353,1.0,6
3972,1,78,0,1,0.16,0.2,3.2188758248682006,0.2690513219284603,1.0,1
3977,1,78,1,7,0.3076923076923077,0.2,2.5649493574615367,0.26884226884226886,1.0,8
3979,1,78,1,2,0.043478260869565216,0.0,4.5217885770490405,0.2686335403726708,1.0,10
3982,1,157,0,35,0.0,0.0,0.0,0.2684251357641583,1.0,35
3984,1,78,1,2,0.0,0.0,0.0,0.2682170542635659,1.0,13
3985,1,78,1,0,0.2653061224489796,0.0,3.8918202981106265,0.26800929512006194,1.0,13
3988,1,78,1,1,0.15384615384615385,0.2,3.258096538021482,0.2678018575851393,1.0,14
3994,1,78,1,3,0.043010752688172046,0.0,4.532599493153256,0.2675947409126063,1.0,17
3996,1,78,1,0,0.0425531914893617,0.0,4.543294782270004,0.26738794435857804,1.0,18
3997,1,78,1,1,0.042105263157894736,0.0,4.553876891600541,0.2671814671814672,1.0,20
4005,1,78,1,2,0.041666666666666664,0.0,4.564348191467836,0.26697530864197533,1.0,23
4007,1,78,1,2,0.0,0.0,0.0,0.26676946800308404,1.0,25
4009,0,78,1,0,0.0,0.0,0.0,0.2665639445300462,1.0,26
4010,1,78,0,0,0.14814814814814814,0.2,3.295836866004329,0.26712856043110084,1.0,0
4015,1,78,1,1,0.23076923076923078,0.0,2.5649493574615367,0.26692307692307693,1.0,2
4017,1,78,1,0,0.041237113402061855,0.0,4.574710978503383,0.26671790930053807,1.0,2
4025,1,78,1,6,0.04081632653061224,0.0,4.584967478670572,0.2665130568356375,1.0,9
4026,1,78,1,0,0.0,0.0,0.0,0.26630851880276285,1.0,10
4027,1,78,1,1,0.04040404040404041,0.0,4.59511985013459,0.2661042944785276,1.0,11
4031,1,78,1,2,0.0,0.0,0.0,0.26590038314176245,1.0,14
4038,1,78,1,2,0.0,0.0,0.0,0.2656967840735069,1.0,17
4052,1,78,1,8,0.0,0.0,0.0,0.2654934965570008,1.0,25
4054,1,78,1,2,0.3888888888888889,1.0,3.58351893845611,0.2652905198776758,1.0,27
4058,1,78,1,0,0.0,0.0,0.6931471805599453,0.26508785332314744,1.0,28
4059,1,78,1,0,0.0,0.0,0.6931471805599453,0.2648854961832061,1.0,29
4061,1,78,1,0,0.0,0.0,1.0986122886681098,0.2646834477498093,1.0,29
4062,1,57,1,77,0.0,0.0,0.0,0.26448170731707316,1.0,131
4063,1,57,1,0,0.0,0.0,0.0,0.26428027418126426,1.0,131
4065,1,78,1,1,0.14285714285714285,0.2,3.332204510175204,0.2640791476407915,1.0,31
4066,0,78,1,0,0.0,0.0,1.3862943611198906,0.26387832699619773,1.0,31
4074,0,78,0,3,0.2,0.2,1.6094379124341003,0.26443768996960487,1.0,3
4078,1,78,0,0,0.3333333333333333,0.2,1.791759469228055,0.26499620349278663,1.0,0
4079,1,78,1,0,0.2857142857142857,0.2,1.9459101490553132,0.26479514415781485,1.0,1
4081,1,157,1,48,0.1875,0.2,2.772588722239781,0.26459438968915844,1.0,84
4082,0,78,1,1,0.0,0.0,1.0986122886681098,0.2643939393939394,1.0,2
4083,0,78,0,0,0.25,0.2,2.0794415416798357,0.26495079485238454,1.0,0
4085,1,78,0,0,0.3333333333333333,0.2,2.1972245773362196,0.26550680786686837,1.0,0
4086,0,78,1,0,0.3,0.2,2.302585092994046,0.2653061224489796,1.0,0
4092,1,78,0,1,0.0,0.0,0.0,0.26586102719033233,1.0,1
4093,0,78,1,0,0.36363636363636365,0.2,2.3978952727983707,0.2656603773584906,1.0,1
4096,1,78,0,1,0.0,0.0,0.0,0.26621417797888386,1.0,1
4097,0,78,1,0,0.2857142857142857,0.2,2.6390573296152584,0.26601356443104746,1.0,2
4098,1,78,0,0,0.3333333333333333,0.2,2.70805020110221,0.26656626506024095,1.0,0
4099,1,78,1,0,0.0,0.0,0.0,0.26636568848758463,1.0,0
4100,1,78,1,0,0.0,0.0,0.0,0.2661654135338346,1.0,0
4102,1,78,1,0,0.13793103448275862,0.2,3.367295829986474,0.2659654395191585,1.0,0
4106,0,78,1,1,0.13333333333333333,0.2,3.4011973816621555,0.26576576576576577,1.0,2
4107,1,78,0,0,0.6774193548387096,0.8,3.4339872044851463,0.2663165791447862,1.0,0
4109,0,157,1,7,0.21428571428571427,0.0,2.6390573296152584,0.2661169415292354,1.0,92
4110,1,157,0,0,0.04,0.0,4.605170185988092,0.26666666666666666,1.0,0
4115,1,57,1,14,0.0,0.0,0.0,0.26646706586826346,1.0,146
4117,0,78,1,2,0.0,0.0,0.0,0.26626776364996263,1.0,2
4119,1,78,0,0,0.4166666666666667,0.2,2.4849066497880004,0.26681614349775784,1.0,0
4120,1,157,1,3,0.039603960396039604,0.0,4.61512051684126,0.2666168782673637,1.0,3
4121,1,157,1,3,0.25,0.25,1.3862943611198906,0.2664179104477612,1.0,6
4123,1,78,1,4,0.38461538461538464,0.2,2.5649493574615367,0.2662192393736018,1.0,5
4126,1,78,1,0,0.35714285714285715,0.2,2.6390573296152584,0.2660208643815201,1.0,5
4128,1,78,1,0,0.16129032258064516,0.2,3.4339872044851463,0.26582278481012656,1.0,6
4137,1,78,1,4,0.15625,0.2,3.4657359027997265,0.265625,1.0,11
4138,1,78,1,0,0.15151515151515152,0.2,3.4965075614664802,0.2654275092936803,1.0,11
4139,1,78,1,0,0.14705882352941177,0.2,3.5263605246161616,0.2652303120356612,1.0,11
4144,0,78,1,4,0.14285714285714285,0.2,3.5553480614894135,0.2650334075723831,1.0,15
4146,1,157,1,11,0.0392156862745098,0.0,4.624972813284271,0.2655786350148368,1.0,18
4149,1,57,1,17,0.16666666666666666,0.2,3.58351893845611,0.2653817642698295,1.0,163
4151,1,78,0,1,0.3333333333333333,0.2,2.70805020110221,0.2651851851851852,1.0,1
4152,1,78,1,0,0.3125,0.2,2.772588722239781,0.26498889711324947,1.0,2
4153,1,78,1,0,0.0,0.0,0.0,0.26479289940828404,1.0,2
4159,1,78,1,1,0.16216216216216217,0.2,3.6109179126442243,0.2645971914264597,1.0,4
4161,1,157,1,6,0.038834951456310676,0.0,4.634728988229636,0.26440177252584934,1.0,24
4164,0,78,1,5,0.0,0.0,0.0,0.26420664206642064,1.0,9
4166,1,157,1,3,0.3125,0.2,2.772588722239781,0.26474926253687314,1.0,28
4168,1,78,0,0,0.15789473684210525,0.2,3.6375861597263857,0.264554163596168,1.0,0
4170,0,78,1,0,0.0,0.0,0.0,0.26435935198821797,1.0,1
4174,1,78,0,1,0.15384615384615385,0.2,3.6635616461296463,0.26490066225165565,1.0,1
4175,0,78,1,0,1.0,1.0,0.0,0.2647058823529412,1.0,1
4177,1,78,0,1,0.0,0.0,0.6931471805599453,0.2652461425422483,1.0,1
4179,1,157,1,4,0.038461538461538464,0.0,4.6443908991413725,0.26505139500734215,1.0,32
4180,1,78,1,1,0.0,0.0,0.0,0.2648569332355099,1.0,2
4187,1,78,1,2,0.0,0.0,0.0,0.26466275659824046,1.0,5
4189,1,78,1,0,0.29411764705882354,0.2,2.833213344056216,0.2644688644688645,1.0,5
4190,1,78,1,0,0.2777777777777778,0.2,2.8903717578961645,0.2642752562225476,1.0,5
4197,1,78,1,1,1.0,1.0,0.6931471805599453,0.2640819312362838,1.0,7
4198,1,78,1,0,0.2631578947368421,0.2,2.9444389791664403,0.2638888888888889,1.0,7
4199,1,78,1,2,0.0,0.0,0.0,0.26369612856099345,1.0,9
4201,0,157,1,7,0.0380952380952381,0.0,4.653960350157523,0.2635036496350365,1.0,40
4203,1,78,1,1,0.25,0.2,2.995732273553991,0.26404084609773887,1.0,11
4204,1,78,1,0,0.23809523809523808,0.2,3.044522437723423,0.26384839650145775,1.0,11
4207,1,78,1,1,0.08333333333333333,0.0,2.4849066497880004,0.2636562272396213,1.0,12
4208,1,157,0,2,0.26,0.0,3.912023005428146,0.26346433770014555,1.0,2
4214,1,78,1,3,0.2549019607843137,0.0,3.9318256327243257,0.26327272727272727,1.0,15
4215,1,78,1,0,0.3783783783783784,1.0,3.6109179126442243,0.26308139534883723,1.0,16
4216,1,78,1,0,0.22727272727272727,0.2,3.091042453358316,0.26289034132171385,1.0,16
4220,1,78,1,1,0.21739130434782608,0.2,3.1354942159291497,0.262699564586357,1.0,17
4221,1,78,1,0,0.20833333333333334,0.2,3.1780538303479458,0.2625090645395214,1.0,17
4222,1,78,1,0,0.2,0.2,3.2188758248682006,0.26231884057971017,1.0,17
4224,1,78,1,0,0.0,0.0,0.0,0.2621288921071687,1.0,18
4225,1,78,1,1,0.16666666666666666,0.2,1.791759469228055,0.2619392185238784,1.0,19
4226,1,57,1,30,0.14285714285714285,0.2,1.9459101490553132,0.26174981923355023,1.0,194
4230,1,157,1,10,0.04716981132075472,0.0,4.663439094112067,0.2615606936416185,1.0,13
4233,1,78,1,4,0.15,0.2,3.6888794541139363,0.26137184115523465,1.0,24
4248,1,78,1,7,0.19230769230769232,0.2,3.258096538021482,0.2611832611832612,1.0,32
4250,1,78,1,0,0.14634146341463414,0.2,3.713572066704308,0.2609949531362653,1.0,33
4252,1,78,1,0,0.14285714285714285,0.2,3.7376696182833684,0.260806916426513,1.0,33
4256,1,78,1,3,0.13953488372093023,0.2,3.7612001156935624,0.2606191504679626,1.0,37
4258,1,157,1,15,0.17647058823529413,0.2,2.833213344056216,0.260431654676259,1.0,28
4263,0,78,1,3,0.0,0.0,0.0,0.26024442846872753,1.0,40
4264,1,78,0,0,0.18518518518518517,0.2,3.295836866004329,0.2607758620689655,1.0,0
4268,1,78,1,4,0.3684210526315789,1.0,3.6375861597263857,0.2605886575735822,1.0,4
4269,0,78,1,0,0.29411764705882354,0.2,2.833213344056216,0.26040172166427544,1.0,5
4276,1,78,0,1,0.358974358974359,1.0,3.6635616461296463,0.26093189964157704,1.0,1
4278,0,78,1,3,0.0,0.0,0.0,0.2607449856733524,1.0,5
4280,1,78,0,0,0.0,0.0,0.0,0.2612741589119542,1.0,0
4285,0,78,1,0,0.0,0.0,0.0,0.26108726752503575,1.0,0
4289,1,157,1,13,0.12,0.2,3.2188758248682006,0.26161543959971406,1.0,42
4295,0,78,0,0,0.0,0.0,0.0,0.26142857142857145,1.0,0
4296,1,157,1,0,0.0,0.0,0.0,0.26195574589578874,1.0,0
4297,1,157,1,0,0.0,0.0,0.6931471805599453,0.26176890156918686,1.0,0
4299,1,78,0,0,0.0,0.0,0.0,0.2615823235923022,1.0,0
4301,1,157,1,0,0.0,0.0,0.0,0.2613960113960114,1.0,0
4307,0,57,1,34,0.0,0.0,1.791759469228055,0.2612099644128114,1.0,229
4309,1,157,1,0,0.0,0.0,1.0986122886681098,0.26173541963015645,1.0,0
4310,1,78,1,1,0.6,0.6,1.6094379124341003,0.2615493958777541,1.0,1
4312,1,78,1,0,0.0,0.0,0.0,0.26136363636363635,1.0,2
4313,0,157,1,0,0.0,0.0,0.0,0.26117814052519517,1.0,0
4318,0,78,1,0,1.0,1.0,0.0,0.26170212765957446,1.0,2
4321,1,78,0,2,0.0,0.0,0.0,0.26222537207654145,1.0,2
4322,1,157,0,2,0.0,0.0,0.6931471805599453,0.26203966005665724,1.0,2
4326,1,157,1,6,0.04672897196261682,0.0,4.672828834461906,0.2618542108987969,1.0,48
4329,1,78,1,2,0.17857142857142858,0.2,3.332204510175204,0.26166902404526166,1.0,4
4331,1,78,1,0,0.0,0.0,0.0,0.26148409893992935,1.0,5
4335,1,157,1,4,0.25,0.0,3.9512437185814275,0.2612994350282486,1.0,53
4336,1,78,1,3,0.0,0.0,0.6931471805599453,0.2611150317572336,1.0,9
4337,0,78,1,0,0.0,0.0,0.0,0.2609308885754584,1.0,9
4338,0,78,0,0,0.24528301886792453,0.0,3.970291913552122,0.26145172656800564,1.0,0
4343,1,157,1,8,1.0,1.0,0.0,0.2619718309859155,1.0,11
4345,1,78,0,1,0.0,0.0,0.0,0.2617874736101337,1.0,1
4347,1,157,1,4,0.046296296296296294,0.0,4.68213122712422,0.2616033755274262,1.0,57
4351,0,157,1,1,0.045871559633027525,0.0,4.6913478822291435,0.26141953619114544,1.0,59
4352,1,78,1,2,0.0,0.0,0.0,0.261938202247191,1.0,4
4354,1,157,0,0,0.3333333333333333,0.2,2.8903717578961645,0.2617543859649123,1.0,0
4355,1,157,1,0,0.16666666666666666,0.2,2.8903717578961645,0.2615708274894811,1.0,1
4356,1,78,1,1,0.0,0.0,0.6931471805599453,0.2613875262789068,1.0,5
4358,0,157,1,1,0.3157894736842105,0.2,2.9444389791664403,0.2612044817927171,1.0,2
4359,1,157,0,0,0.35,0.2,2.995732273553991,0.2617214835549335,1.0,0
4362,1,78,1,3,0.0,0.0,0.0,0.26153846153846155,1.0,8
4364,1,78,1,0,0.0,0.0,0.0,0.2613556953179595,1.0,8
4366,1,78,1,0,0.0,0.0,0.6931471805599453,0.2611731843575419,1.0,9
4368,1,157,1,9,0.0,0.0,0.0,0.26099092812281927,1.0,21
4371,1,157,1,4,0.25925925925925924,0.0,3.9889840465642745,0.2608089260808926,1.0,5
4372,1,157,1,0,0.2545454545454545,0.0,4.007333185232471,0.26062717770034843,1.0,5
4373,1,157,1,0,0.3333333333333333,0.2,3.044522437723423,0.2604456824512535,1.0,5
4374,1,157,1,0,0.0,0.0,0.6931471805599453,0.2602644398051496,1.0,22
4375,0,157,1,0,0.0,0.0,1.0986122886681098,0.26008344923504867,1.0,22
4376,1,157,1,0,0.25,0.0,4.02535169073515,0.26059763724808893,1.0,6
4378,1,78,1,5,0.13636363636363635,0.2,3.784189633918261,0.2604166666666667,1.0,15
4379,1,78,1,0,0.0,0.0,1.0986122886681098,0.260235947258848,1.0,15
4380,1,157,1,2,0.05454545454545454,0.0,4.700480365792417,0.26005547850208044,1.0,9
4381,1,78,1,0,0.13333333333333333,0.2,3.8066624897703196,0.2598752598752599,1.0,15
4382,1,78,1,0,0.13043478260869565,0.2,3.828641396489095,0.2596952908587258,1.0,15
4385,1,157,1,1,0.3181818181818182,0.2,3.091042453358316,0.25951557093425603,1.0,10
4386,1,157,1,0,0.15789473684210525,0.2,2.9444389791664403,0.25933609958506226,1.0,10
4388,1,78,1,2,0.1276595744680851,0.2,3.8501476017100584,0.2591568762957844,1.0,17
4389,1,78,1,0,0.0,0.0,0.0,0.2589779005524862,1.0,17
